visit_id,client_id,therapist_id,service_id,visit_ts
410,488-22-2850,280-65-5827,2,"2022/01/12, 12:51:21"
411,830-11-8837,030-45-1969,4,"2022/03/02, 02:15:58"
412,594-87-8512,030-45-1969,2,"2022/01/31, 04:13:48"
413,574-92-3858,030-45-1969,1,"2022/06/04, 12:06:24"
414,431-25-4334,030-45-1969,4,"2022/06/23, 08:07:33"
415,488-22-2850,280-65-5827,2,"2022/05/22, 14:46:39"
416,431-25-4334,280-65-5827,0,"2022/03/24, 21:27:17"
417,148-49-3184,150-60-1665,2,"2022/05/05, 05:18:51"
418,594-87-8512,150-60-1665,2,"2022/04/16, 04:20:59"
419,898-73-3339,280-65-5827,4,"2022/04/17, 12:32:47"
420,877-33-4462,030-45-1969,3,"2022/05/08, 17:22:56"
421,148-49-3184,280-65-5827,3,"2022/05/21, 16:35:12"
422,488-22-2850,150-60-1665,0,"2022/03/03, 08:21:05"
423,038-37-7264,030-45-1969,2,"2022/06/21, 18:52:02"
424,154-64-9693,280-65-5827,1,"2022/02/08, 12:53:17"
425,148-49-3184,030-45-1969,1,"2022/06/04, 07:34:59"
426,594-87-8512,280-65-5827,3,"2022/06/01, 04:52:02"
427,038-37-7264,150-60-1665,2,"2022/01/22, 04:03:55"
428,488-22-2850,030-45-1969,0,"2022/06/13, 14:27:27"
429,898-73-3339,280-65-5827,0,"2022/06/12, 06:08:35"
430,877-33-4462,280-65-5827,1,"2022/06/17, 10:06:49"
431,830-11-8837,280-65-5827,4,"2022/01/18, 10:06:02"
432,488-22-2850,280-65-5827,4,"2022/03/22, 07:57:34"
433,898-73-3339,030-45-1969,0,"2022/05/23, 23:48:45"
434,431-25-4334,030-45-1969,4,"2022/03/14, 05:27:10"
435,830-11-8837,280-65-5827,3,"2022/06/28, 05:17:41"
436,830-11-8837,030-45-1969,2,"2022/05/20, 12:48:31"
437,877-33-4462,030-45-1969,1,"2022/06/05, 22:13:40"
438,594-87-8512,150-60-1665,3,"2022/01/02, 23:39:36"
439,574-92-3858,150-60-1665,3,"2022/01/14, 01:29:12"
440,154-64-9693,280-65-5827,4,"2022/02/20, 12:43:34"
441,830-11-8837,030-45-1969,1,"2022/05/31, 15:18:56"
442,574-92-3858,150-60-1665,0,"2022/05/06, 19:40:27"
443,898-73-3339,030-45-1969,0,"2022/03/01, 11:18:19"
444,488-22-2850,280-65-5827,2,"2022/05/05, 12:03:22"
445,898-73-3339,150-60-1665,0,"2022/06/09, 15:35:28"
446,148-49-3184,280-65-5827,0,"2022/05/25, 00:00:50"
447,038-37-7264,030-45-1969,1,"2022/04/16, 14:26:45"
448,148-49-3184,030-45-1969,4,"2022/06/04, 05:16:35"
449,830-11-8837,150-60-1665,2,"2022/03/06, 08:32:33"
450,898-73-3339,150-60-1665,2,"2022/04/03, 13:19:22"
451,594-87-8512,280-65-5827,4,"2022/02/17, 07:14:36"
452,574-92-3858,030-45-1969,0,"2022/03/13, 21:38:34"
453,154-64-9693,030-45-1969,1,"2022/01/07, 04:10:05"
454,431-25-4334,150-60-1665,4,"2022/04/25, 07:57:52"
455,038-37-7264,150-60-1665,1,"2022/02/06, 15:53:33"
456,877-33-4462,030-45-1969,4,"2022/06/10, 22:08:42"
457,594-87-8512,280-65-5827,3,"2022/06/24, 17:14:53"
458,148-49-3184,280-65-5827,4,"2022/02/12, 13:40:42"
459,830-11-8837,150-60-1665,0,"2022/03/10, 06:14:25"
460,830-11-8837,030-45-1969,3,"2022/02/01, 14:10:36"
461,038-37-7264,030-45-1969,0,"2022/05/16, 05:34:28"
462,148-49-3184,280-65-5827,4,"2022/02/15, 04:23:19"
463,594-87-8512,280-65-5827,3,"2022/03/09, 07:52:27"
464,898-73-3339,030-45-1969,2,"2022/03/10, 09:43:56"
465,488-22-2850,280-65-5827,1,"2022/06/01, 09:32:55"
466,431-25-4334,150-60-1665,0,"2022/02/08, 23:42:11"
467,898-73-3339,150-60-1665,2,"2022/03/24, 00:20:57"
468,038-37-7264,150-60-1665,4,"2022/06/09, 15:09:22"
469,431-25-4334,030-45-1969,2,"2022/05/17, 03:22:50"
470,488-22-2850,280-65-5827,4,"2022/02/25, 05:40:10"
471,898-73-3339,280-65-5827,4,"2022/01/21, 13:29:55"
472,488-22-2850,150-60-1665,1,"2022/02/05, 06:17:37"
473,038-37-7264,150-60-1665,0,"2022/05/19, 04:21:27"
474,877-33-4462,030-45-1969,0,"2022/01/01, 11:21:47"
475,877-33-4462,030-45-1969,4,"2022/01/06, 13:17:56"
476,574-92-3858,030-45-1969,3,"2022/02/09, 13:29:32"
477,574-92-3858,280-65-5827,2,"2022/05/25, 01:52:28"
478,154-64-9693,030-45-1969,3,"2022/02/17, 23:43:10"
479,431-25-4334,280-65-5827,4,"2022/03/29, 11:02:38"
480,154-64-9693,030-45-1969,2,"2022/01/02, 04:47:43"
481,038-37-7264,280-65-5827,4,"2022/02/28, 19:43:38"
482,574-92-3858,030-45-1969,0,"2022/05/29, 18:09:27"
483,574-92-3858,150-60-1665,1,"2022/03/03, 08:25:06"
484,154-64-9693,150-60-1665,0,"2022/02/14, 06:13:47"
485,877-33-4462,030-45-1969,2,"2022/04/29, 10:59:20"
486,877-33-4462,280-65-5827,4,"2022/04/19, 20:47:11"
487,830-11-8837,280-65-5827,1,"2022/05/05, 06:54:57"
488,488-22-2850,150-60-1665,4,"2022/04/07, 23:07:37"
489,574-92-3858,280-65-5827,2,"2022/05/01, 19:59:06"
490,877-33-4462,150-60-1665,3,"2022/04/04, 14:09:54"
491,148-49-3184,030-45-1969,4,"2022/05/10, 04:29:55"
492,488-22-2850,280-65-5827,0,"2022/01/19, 23:49:00"
493,431-25-4334,030-45-1969,0,"2022/06/20, 00:54:02"
494,154-64-9693,150-60-1665,3,"2022/04/23, 15:11:59"
495,488-22-2850,030-45-1969,4,"2022/01/10, 04:43:22"
496,038-37-7264,280-65-5827,3,"2022/06/08, 18:12:41"
497,431-25-4334,030-45-1969,2,"2022/02/18, 15:22:03"
498,594-87-8512,150-60-1665,2,"2022/04/06, 23:52:55"
499,431-25-4334,030-45-1969,2,"2022/01/09, 21:35:31"
500,431-25-4334,280-65-5827,0,"2022/05/07, 16:10:33"
501,431-25-4334,150-60-1665,0,"2022/01/19, 04:54:07"
502,488-22-2850,280-65-5827,2,"2022/04/18, 00:54:09"
503,898-73-3339,150-60-1665,2,"2022/04/08, 05:33:03"
504,038-37-7264,150-60-1665,4,"2022/02/22, 00:41:31"
505,574-92-3858,150-60-1665,0,"2022/06/19, 21:55:58"
506,594-87-8512,280-65-5827,2,"2022/04/09, 08:12:27"
507,038-37-7264,150-60-1665,4,"2022/01/15, 03:52:08"
508,898-73-3339,280-65-5827,1,"2022/03/27, 17:07:53"
509,594-87-8512,030-45-1969,0,"2022/06/12, 21:58:16"
510,830-11-8837,030-45-1969,3,"2022/03/17, 11:41:54"
511,038-37-7264,280-65-5827,2,"2022/03/07, 17:08:04"
512,154-64-9693,030-45-1969,4,"2022/02/08, 17:27:35"
513,488-22-2850,150-60-1665,1,"2022/02/10, 01:17:15"
514,148-49-3184,280-65-5827,0,"2022/01/21, 12:07:42"
515,431-25-4334,150-60-1665,1,"2022/06/05, 02:10:18"
516,594-87-8512,150-60-1665,1,"2022/04/17, 22:59:21"
517,431-25-4334,280-65-5827,0,"2022/04/23, 02:09:11"
518,574-92-3858,030-45-1969,4,"2022/04/28, 17:17:38"
519,574-92-3858,030-45-1969,4,"2022/02/20, 20:30:38"
520,877-33-4462,150-60-1665,1,"2022/04/10, 21:39:46"
521,148-49-3184,280-65-5827,3,"2022/03/18, 03:41:39"
522,594-87-8512,150-60-1665,0,"2022/03/07, 00:26:00"
523,594-87-8512,280-65-5827,3,"2022/02/22, 18:32:45"
524,830-11-8837,030-45-1969,1,"2022/05/29, 06:08:43"
525,038-37-7264,150-60-1665,4,"2022/05/04, 08:48:21"
526,830-11-8837,150-60-1665,0,"2022/05/03, 15:58:06"
527,574-92-3858,150-60-1665,1,"2022/02/27, 01:01:23"
528,574-92-3858,030-45-1969,3,"2022/01/12, 17:19:38"
529,898-73-3339,150-60-1665,3,"2022/03/23, 18:44:23"
530,488-22-2850,030-45-1969,0,"2022/03/04, 19:39:09"
531,830-11-8837,030-45-1969,4,"2022/05/08, 05:57:13"
532,898-73-3339,030-45-1969,0,"2022/02/28, 04:23:33"
533,154-64-9693,280-65-5827,2,"2022/04/25, 17:30:33"
534,898-73-3339,030-45-1969,0,"2022/04/18, 15:50:46"
535,830-11-8837,030-45-1969,3,"2022/01/10, 08:35:49"
536,431-25-4334,280-65-5827,2,"2022/04/05, 00:52:06"
537,574-92-3858,150-60-1665,1,"2022/03/16, 01:04:12"
538,154-64-9693,280-65-5827,3,"2022/05/03, 01:42:38"
539,038-37-7264,280-65-5827,1,"2022/03/15, 04:57:04"
540,574-92-3858,030-45-1969,4,"2022/01/08, 04:07:16"
541,431-25-4334,280-65-5827,2,"2022/06/27, 10:03:32"
542,877-33-4462,280-65-5827,4,"2022/03/23, 05:52:28"
543,154-64-9693,280-65-5827,4,"2022/05/11, 00:45:32"
544,877-33-4462,280-65-5827,0,"2022/03/06, 10:03:25"
545,594-87-8512,030-45-1969,4,"2022/05/01, 15:12:56"
546,431-25-4334,150-60-1665,4,"2022/06/07, 23:07:11"
547,038-37-7264,150-60-1665,0,"2022/04/12, 21:45:38"
548,574-92-3858,280-65-5827,1,"2022/01/04, 04:39:22"
549,488-22-2850,150-60-1665,2,"2022/02/05, 07:56:30"
550,154-64-9693,280-65-5827,2,"2022/04/11, 14:02:55"
551,148-49-3184,150-60-1665,4,"2022/06/26, 23:34:55"
552,038-37-7264,150-60-1665,4,"2022/03/28, 16:17:05"
553,154-64-9693,150-60-1665,0,"2022/03/15, 11:03:39"
554,431-25-4334,030-45-1969,0,"2022/01/13, 08:29:12"
555,594-87-8512,150-60-1665,1,"2022/04/18, 00:52:51"
556,488-22-2850,150-60-1665,3,"2022/03/31, 02:19:09"
557,431-25-4334,280-65-5827,3,"2022/06/08, 20:11:34"
558,830-11-8837,280-65-5827,2,"2022/02/05, 08:57:28"
559,877-33-4462,030-45-1969,2,"2022/01/08, 00:32:15"
560,148-49-3184,030-45-1969,0,"2022/02/02, 06:10:12"
561,898-73-3339,280-65-5827,4,"2022/02/08, 22:26:12"
562,488-22-2850,280-65-5827,2,"2022/02/12, 22:54:24"
563,877-33-4462,280-65-5827,2,"2022/01/12, 15:11:34"
564,898-73-3339,150-60-1665,3,"2022/04/15, 06:56:16"
565,574-92-3858,150-60-1665,4,"2022/01/03, 01:08:09"
566,877-33-4462,280-65-5827,3,"2022/05/02, 06:06:56"
567,038-37-7264,030-45-1969,0,"2022/05/05, 14:38:58"
568,488-22-2850,280-65-5827,1,"2022/05/14, 06:48:17"
569,574-92-3858,280-65-5827,0,"2022/02/05, 06:17:47"
570,488-22-2850,150-60-1665,3,"2022/04/22, 13:26:28"
571,877-33-4462,280-65-5827,3,"2022/01/11, 04:37:57"
572,830-11-8837,280-65-5827,3,"2022/01/12, 01:05:43"
573,154-64-9693,280-65-5827,0,"2022/01/08, 10:50:55"
574,038-37-7264,280-65-5827,4,"2022/04/11, 02:41:09"
575,154-64-9693,030-45-1969,0,"2022/05/30, 11:37:57"
576,148-49-3184,030-45-1969,2,"2022/04/12, 03:16:52"
577,830-11-8837,280-65-5827,3,"2022/01/02, 05:53:03"
578,574-92-3858,030-45-1969,0,"2022/04/12, 09:01:46"
579,830-11-8837,280-65-5827,1,"2022/03/28, 14:45:14"
580,830-11-8837,150-60-1665,1,"2022/02/15, 18:45:33"
581,574-92-3858,280-65-5827,2,"2022/05/25, 02:10:07"
582,594-87-8512,280-65-5827,1,"2022/01/16, 15:12:17"
583,488-22-2850,150-60-1665,0,"2022/02/22, 00:19:56"
584,830-11-8837,280-65-5827,3,"2022/02/19, 18:18:46"
585,877-33-4462,280-65-5827,2,"2022/06/18, 16:01:09"
586,154-64-9693,280-65-5827,2,"2022/03/13, 20:21:42"
587,488-22-2850,030-45-1969,3,"2022/04/03, 05:04:08"
588,038-37-7264,030-45-1969,4,"2022/05/08, 05:12:01"
589,830-11-8837,280-65-5827,0,"2022/04/22, 02:38:48"
590,830-11-8837,030-45-1969,1,"2022/03/06, 05:51:04"
591,877-33-4462,280-65-5827,2,"2022/04/05, 12:28:19"
592,594-87-8512,030-45-1969,2,"2022/04/06, 11:53:58"
593,154-64-9693,150-60-1665,2,"2022/06/20, 05:41:57"
594,431-25-4334,280-65-5827,4,"2022/04/09, 16:31:45"
595,148-49-3184,150-60-1665,4,"2022/05/23, 21:40:07"
596,154-64-9693,030-45-1969,0,"2022/06/25, 05:33:38"
597,148-49-3184,280-65-5827,2,"2022/03/08, 11:15:28"
598,898-73-3339,280-65-5827,4,"2022/06/10, 01:19:11"
599,431-25-4334,280-65-5827,2,"2022/05/20, 16:23:45"
600,898-73-3339,150-60-1665,2,"2022/01/10, 22:55:54"
601,830-11-8837,280-65-5827,1,"2022/02/19, 09:24:46"
602,594-87-8512,280-65-5827,4,"2022/04/12, 23:33:01"
603,877-33-4462,030-45-1969,4,"2022/02/26, 16:41:39"
604,898-73-3339,280-65-5827,1,"2022/01/01, 18:19:07"
605,038-37-7264,150-60-1665,0,"2022/01/05, 16:06:15"
606,574-92-3858,280-65-5827,0,"2022/06/02, 16:13:31"
607,148-49-3184,280-65-5827,2,"2022/06/07, 02:52:40"
608,038-37-7264,280-65-5827,1,"2022/01/23, 21:01:13"
609,877-33-4462,280-65-5827,4,"2022/05/22, 13:52:47"
610,830-11-8837,280-65-5827,0,"2022/05/05, 01:18:00"
611,431-25-4334,150-60-1665,2,"2022/06/12, 02:27:21"
612,830-11-8837,030-45-1969,1,"2022/06/20, 09:38:05"
613,877-33-4462,280-65-5827,1,"2022/01/17, 11:18:59"
614,431-25-4334,150-60-1665,3,"2022/06/16, 05:26:55"
615,594-87-8512,280-65-5827,1,"2022/04/02, 12:19:54"
616,594-87-8512,280-65-5827,4,"2022/05/17, 18:41:35"
617,830-11-8837,280-65-5827,0,"2022/05/08, 20:49:36"
618,830-11-8837,150-60-1665,0,"2022/02/02, 00:24:28"
619,148-49-3184,150-60-1665,4,"2022/05/22, 17:30:33"
620,594-87-8512,030-45-1969,0,"2022/04/11, 19:45:08"
621,431-25-4334,280-65-5827,3,"2022/04/29, 03:03:48"
622,898-73-3339,280-65-5827,2,"2022/04/29, 02:46:09"
623,154-64-9693,030-45-1969,0,"2022/01/29, 03:09:33"
624,594-87-8512,150-60-1665,1,"2022/01/26, 15:12:42"
625,594-87-8512,280-65-5827,3,"2022/05/07, 09:55:03"
626,154-64-9693,150-60-1665,3,"2022/04/27, 20:43:25"
627,574-92-3858,030-45-1969,3,"2022/03/28, 18:12:15"
628,431-25-4334,280-65-5827,2,"2022/05/06, 06:32:42"
629,877-33-4462,150-60-1665,0,"2022/06/21, 20:36:04"
630,154-64-9693,150-60-1665,0,"2022/02/09, 21:11:40"
631,148-49-3184,150-60-1665,3,"2022/01/27, 02:52:51"
632,154-64-9693,030-45-1969,2,"2022/05/13, 03:48:33"
633,877-33-4462,280-65-5827,4,"2022/06/10, 12:19:56"
634,488-22-2850,280-65-5827,0,"2022/06/19, 04:14:18"
635,488-22-2850,280-65-5827,1,"2022/01/03, 11:26:08"
636,488-22-2850,030-45-1969,4,"2022/01/04, 04:18:40"
637,431-25-4334,150-60-1665,2,"2022/02/03, 06:51:22"
638,038-37-7264,280-65-5827,2,"2022/02/04, 14:14:43"
639,488-22-2850,030-45-1969,3,"2022/04/09, 10:01:11"
640,877-33-4462,030-45-1969,1,"2022/02/16, 15:53:53"
641,148-49-3184,280-65-5827,4,"2022/05/26, 08:55:45"
642,594-87-8512,030-45-1969,0,"2022/06/19, 19:38:44"
643,830-11-8837,150-60-1665,1,"2022/02/21, 05:06:40"
644,038-37-7264,150-60-1665,1,"2022/06/24, 19:00:53"
645,148-49-3184,280-65-5827,3,"2022/03/16, 15:49:24"
646,877-33-4462,280-65-5827,0,"2022/02/21, 08:45:31"
647,594-87-8512,030-45-1969,1,"2022/06/15, 23:27:41"
648,877-33-4462,030-45-1969,2,"2022/05/08, 05:14:51"
649,488-22-2850,150-60-1665,4,"2022/01/25, 05:34:32"
650,877-33-4462,030-45-1969,1,"2022/01/18, 00:00:15"
651,488-22-2850,030-45-1969,4,"2022/06/11, 02:59:49"
652,594-87-8512,150-60-1665,4,"2022/03/27, 01:52:58"
653,574-92-3858,280-65-5827,4,"2022/01/14, 17:10:55"
654,148-49-3184,280-65-5827,3,"2022/04/11, 20:17:09"
655,594-87-8512,150-60-1665,4,"2022/05/15, 13:41:36"
656,574-92-3858,280-65-5827,0,"2022/03/06, 21:17:53"
657,431-25-4334,280-65-5827,0,"2022/02/09, 04:49:01"
658,488-22-2850,030-45-1969,4,"2022/02/14, 00:14:11"
659,154-64-9693,280-65-5827,0,"2022/02/11, 22:13:04"
660,574-92-3858,150-60-1665,2,"2022/01/01, 12:12:33"
661,594-87-8512,150-60-1665,3,"2022/02/18, 09:58:42"
662,038-37-7264,280-65-5827,1,"2022/06/24, 20:49:34"
663,488-22-2850,280-65-5827,2,"2022/01/23, 01:41:28"
664,877-33-4462,030-45-1969,3,"2022/04/28, 21:21:59"
665,594-87-8512,030-45-1969,4,"2022/02/20, 19:30:20"
666,488-22-2850,280-65-5827,4,"2022/06/08, 11:22:57"
667,574-92-3858,030-45-1969,0,"2022/04/10, 03:30:32"
668,830-11-8837,280-65-5827,2,"2022/02/20, 17:12:54"
669,898-73-3339,150-60-1665,3,"2022/06/04, 23:38:27"
670,574-92-3858,150-60-1665,0,"2022/05/14, 19:03:03"
671,574-92-3858,280-65-5827,0,"2022/05/19, 21:02:18"
672,488-22-2850,280-65-5827,4,"2022/02/07, 02:48:30"
673,154-64-9693,150-60-1665,3,"2022/05/12, 21:55:54"
674,038-37-7264,030-45-1969,0,"2022/04/22, 21:49:48"
675,431-25-4334,030-45-1969,1,"2022/03/19, 12:05:45"
676,877-33-4462,280-65-5827,0,"2022/02/26, 16:18:55"
677,594-87-8512,150-60-1665,2,"2022/05/31, 14:32:34"
678,488-22-2850,280-65-5827,0,"2022/06/28, 05:49:31"
679,488-22-2850,030-45-1969,3,"2022/01/14, 03:28:52"
680,574-92-3858,280-65-5827,1,"2022/05/22, 14:11:57"
681,877-33-4462,280-65-5827,1,"2022/05/01, 16:36:26"
682,488-22-2850,280-65-5827,3,"2022/04/13, 20:44:16"
683,154-64-9693,280-65-5827,4,"2022/03/19, 13:56:06"
684,877-33-4462,030-45-1969,2,"2022/06/15, 09:06:48"
685,830-11-8837,280-65-5827,3,"2022/03/12, 09:54:59"
686,898-73-3339,030-45-1969,4,"2022/02/27, 01:59:45"
687,830-11-8837,030-45-1969,3,"2022/02/27, 02:26:42"
688,038-37-7264,280-65-5827,3,"2022/06/20, 23:28:53"
689,574-92-3858,280-65-5827,1,"2022/06/14, 03:09:55"
690,488-22-2850,150-60-1665,0,"2022/04/22, 06:51:36"
691,148-49-3184,150-60-1665,4,"2022/04/05, 00:10:59"
692,594-87-8512,280-65-5827,2,"2022/04/21, 12:47:26"
693,148-49-3184,280-65-5827,4,"2022/04/20, 02:38:44"
694,488-22-2850,030-45-1969,4,"2022/01/29, 22:49:55"
695,154-64-9693,030-45-1969,2,"2022/05/16, 12:31:03"
696,154-64-9693,030-45-1969,1,"2022/05/30, 07:40:14"
697,574-92-3858,030-45-1969,4,"2022/06/15, 15:28:13"
698,038-37-7264,030-45-1969,2,"2022/02/09, 05:09:06"
699,898-73-3339,280-65-5827,3,"2022/06/02, 00:55:09"
700,830-11-8837,280-65-5827,3,"2022/05/13, 17:08:48"
701,431-25-4334,150-60-1665,2,"2022/02/06, 08:13:54"
702,431-25-4334,030-45-1969,1,"2022/01/26, 12:44:55"
703,594-87-8512,280-65-5827,0,"2022/05/24, 22:47:43"
704,898-73-3339,030-45-1969,1,"2022/04/02, 02:19:59"
705,488-22-2850,280-65-5827,2,"2022/03/26, 10:18:59"
706,148-49-3184,150-60-1665,2,"2022/02/10, 16:51:25"
707,431-25-4334,150-60-1665,2,"2022/06/28, 16:59:05"
708,431-25-4334,280-65-5827,3,"2022/03/11, 15:42:26"
709,594-87-8512,150-60-1665,4,"2022/02/15, 11:22:55"
710,038-37-7264,150-60-1665,3,"2022/05/05, 16:26:19"
711,877-33-4462,030-45-1969,3,"2022/04/26, 02:46:42"
712,574-92-3858,030-45-1969,3,"2022/06/28, 06:44:21"
713,898-73-3339,030-45-1969,3,"2022/06/28, 02:25:20"
714,830-11-8837,280-65-5827,0,"2022/03/14, 02:52:27"
715,574-92-3858,150-60-1665,2,"2022/06/16, 11:32:45"
716,574-92-3858,280-65-5827,2,"2022/01/03, 14:34:18"
717,431-25-4334,280-65-5827,4,"2022/01/19, 21:23:56"
718,594-87-8512,150-60-1665,3,"2022/01/26, 21:48:48"
719,574-92-3858,280-65-5827,2,"2022/02/15, 19:22:30"
720,148-49-3184,280-65-5827,0,"2022/04/10, 19:06:53"
721,877-33-4462,280-65-5827,3,"2022/01/29, 19:43:39"
722,830-11-8837,150-60-1665,0,"2022/06/08, 21:10:06"
723,830-11-8837,150-60-1665,4,"2022/02/04, 09:46:03"
724,830-11-8837,030-45-1969,1,"2022/04/21, 08:41:45"
725,830-11-8837,150-60-1665,1,"2022/03/23, 13:39:56"
726,898-73-3339,030-45-1969,3,"2022/02/28, 19:54:21"
727,594-87-8512,280-65-5827,2,"2022/04/28, 14:18:06"
728,148-49-3184,030-45-1969,3,"2022/01/07, 13:08:02"
729,154-64-9693,150-60-1665,4,"2022/05/03, 03:36:11"
730,148-49-3184,280-65-5827,3,"2022/06/20, 06:50:13"
731,898-73-3339,030-45-1969,3,"2022/06/05, 05:45:44"
732,898-73-3339,030-45-1969,2,"2022/01/23, 03:26:47"
733,154-64-9693,280-65-5827,4,"2022/03/22, 09:59:14"
734,488-22-2850,150-60-1665,3,"2022/03/07, 01:05:09"
735,877-33-4462,150-60-1665,0,"2022/06/04, 05:09:31"
736,830-11-8837,280-65-5827,4,"2022/04/24, 00:42:29"
737,877-33-4462,280-65-5827,0,"2022/05/04, 16:09:48"
738,594-87-8512,280-65-5827,1,"2022/03/11, 11:39:16"
739,431-25-4334,030-45-1969,1,"2022/04/22, 04:06:23"
740,830-11-8837,280-65-5827,1,"2022/02/06, 03:13:57"
741,488-22-2850,280-65-5827,4,"2022/02/01, 06:35:49"
742,488-22-2850,030-45-1969,0,"2022/01/03, 17:31:53"
743,038-37-7264,030-45-1969,2,"2022/04/08, 11:07:50"
744,038-37-7264,280-65-5827,0,"2022/05/26, 15:39:07"
745,574-92-3858,150-60-1665,0,"2022/03/22, 10:49:44"
746,574-92-3858,030-45-1969,4,"2022/06/24, 08:00:39"
747,154-64-9693,280-65-5827,2,"2022/05/27, 15:24:42"
748,594-87-8512,150-60-1665,3,"2022/03/04, 19:38:49"
749,898-73-3339,030-45-1969,4,"2022/04/22, 16:43:59"
750,898-73-3339,280-65-5827,2,"2022/06/08, 06:26:20"
751,488-22-2850,150-60-1665,3,"2022/04/12, 09:10:08"
752,574-92-3858,280-65-5827,1,"2022/05/27, 13:46:39"
753,830-11-8837,030-45-1969,4,"2022/01/20, 22:17:03"
754,148-49-3184,030-45-1969,0,"2022/05/01, 22:18:40"
755,431-25-4334,150-60-1665,0,"2022/05/21, 12:24:21"
756,574-92-3858,030-45-1969,0,"2022/03/30, 00:04:12"
757,898-73-3339,030-45-1969,3,"2022/01/23, 02:39:31"
758,877-33-4462,030-45-1969,4,"2022/05/29, 03:48:10"
759,154-64-9693,150-60-1665,1,"2022/06/09, 04:33:06"
760,830-11-8837,150-60-1665,2,"2022/01/20, 04:37:56"
761,594-87-8512,280-65-5827,2,"2022/01/14, 03:55:05"
762,431-25-4334,030-45-1969,1,"2022/05/13, 14:07:51"
763,431-25-4334,030-45-1969,1,"2022/01/27, 08:09:18"
764,488-22-2850,150-60-1665,1,"2022/01/25, 19:45:00"
765,154-64-9693,030-45-1969,2,"2022/01/16, 03:49:50"
766,594-87-8512,280-65-5827,3,"2022/04/11, 16:47:39"
767,830-11-8837,030-45-1969,3,"2022/01/02, 10:36:19"
768,038-37-7264,280-65-5827,4,"2022/06/07, 22:00:18"
769,898-73-3339,030-45-1969,0,"2022/06/20, 13:15:39"
770,488-22-2850,280-65-5827,0,"2022/06/26, 16:31:14"
771,431-25-4334,150-60-1665,4,"2022/06/20, 05:29:58"
772,877-33-4462,150-60-1665,2,"2022/03/02, 13:48:08"
773,574-92-3858,150-60-1665,3,"2022/02/03, 02:45:35"
774,877-33-4462,030-45-1969,4,"2022/06/10, 17:52:49"
775,488-22-2850,030-45-1969,4,"2022/05/18, 20:08:56"
776,574-92-3858,150-60-1665,3,"2022/06/27, 06:13:02"
777,154-64-9693,030-45-1969,0,"2022/05/26, 12:24:08"
778,898-73-3339,280-65-5827,3,"2022/03/04, 12:29:05"
779,488-22-2850,030-45-1969,2,"2022/03/03, 21:27:23"
780,148-49-3184,150-60-1665,2,"2022/05/18, 22:19:21"
781,488-22-2850,150-60-1665,1,"2022/05/21, 21:51:48"
782,877-33-4462,150-60-1665,3,"2022/05/14, 04:22:13"
783,038-37-7264,150-60-1665,4,"2022/03/03, 17:59:38"
784,488-22-2850,150-60-1665,0,"2022/02/20, 14:53:59"
785,038-37-7264,280-65-5827,1,"2022/04/07, 12:27:32"
786,431-25-4334,150-60-1665,0,"2022/05/21, 12:25:24"
787,898-73-3339,280-65-5827,3,"2022/03/16, 16:44:36"
788,877-33-4462,280-65-5827,0,"2022/03/14, 18:36:30"
789,154-64-9693,280-65-5827,3,"2022/03/26, 01:19:59"
790,594-87-8512,150-60-1665,2,"2022/01/30, 02:04:06"
791,594-87-8512,150-60-1665,3,"2022/01/14, 16:43:46"
792,830-11-8837,150-60-1665,1,"2022/03/19, 16:55:09"
793,148-49-3184,150-60-1665,3,"2022/04/21, 08:19:53"
794,574-92-3858,280-65-5827,2,"2022/05/14, 14:56:49"
795,898-73-3339,280-65-5827,4,"2022/02/23, 13:05:26"
796,574-92-3858,030-45-1969,0,"2022/01/13, 16:34:18"
797,431-25-4334,280-65-5827,3,"2022/06/27, 12:33:50"
798,154-64-9693,150-60-1665,2,"2022/02/04, 04:14:32"
799,574-92-3858,150-60-1665,4,"2022/02/09, 00:58:35"
800,488-22-2850,150-60-1665,2,"2022/02/05, 23:05:22"
801,038-37-7264,150-60-1665,1,"2022/04/18, 01:31:32"
802,594-87-8512,150-60-1665,0,"2022/05/21, 06:19:16"
803,154-64-9693,150-60-1665,4,"2022/06/05, 11:11:54"
804,488-22-2850,280-65-5827,3,"2022/02/13, 16:13:02"
805,877-33-4462,030-45-1969,2,"2022/03/07, 20:40:05"
806,431-25-4334,030-45-1969,0,"2022/06/23, 15:51:52"
807,898-73-3339,150-60-1665,2,"2022/06/29, 04:40:40"
808,488-22-2850,280-65-5827,2,"2022/03/09, 04:13:02"
809,154-64-9693,280-65-5827,4,"2022/03/30, 17:10:07"
810,594-87-8512,150-60-1665,4,"2022/02/08, 10:13:41"
811,594-87-8512,150-60-1665,2,"2022/06/19, 17:51:51"
812,431-25-4334,030-45-1969,4,"2022/06/27, 17:57:56"
813,488-22-2850,030-45-1969,2,"2022/01/24, 18:52:55"
814,431-25-4334,030-45-1969,2,"2022/03/10, 17:26:56"
815,148-49-3184,030-45-1969,1,"2022/03/24, 13:47:00"
816,038-37-7264,280-65-5827,1,"2022/02/23, 21:43:57"
817,830-11-8837,150-60-1665,2,"2022/02/05, 16:24:01"
818,898-73-3339,150-60-1665,3,"2022/02/21, 04:23:40"
819,038-37-7264,030-45-1969,1,"2022/02/27, 17:43:42"
820,038-37-7264,030-45-1969,3,"2022/05/13, 00:10:29"
